,city_name,seasonal_year,bloom_day_of_year,bloom_week_of_year,Nov_prec,Dec_prec,Jan_prec,Feb_prec,Mar_prec,Nov_temp,Dec_temp,Jan_temp,Feb_temp,Mar_temp,latitude,longitude,elevation
277,Hiroshima,1988.0,101.0,14.0,7.0,4.0,8.0,7.0,12.0,9.848602,4.2649536,2.6694336,1.2464905,4.7404175,34.3917241,132.4517589,5.0
278,Hiroshima,1989.0,91.0,13.0,9.0,5.0,11.0,13.0,12.0,7.2423096,3.3242798,4.43042,4.2257996,5.5542603,34.3917241,132.4517589,5.0
279,Hiroshima,1990.0,90.0,13.0,9.0,5.0,15.0,16.0,14.0,9.084808,4.2718506,1.3274841,4.869507,7.055084,34.3917241,132.4517589,5.0
280,Hiroshima,1991.0,97.0,14.0,10.0,7.0,7.0,12.0,17.0,10.927948,4.1773987,1.5935059,1.6370544,6.9067383,34.3917241,132.4517589,5.0
281,Hiroshima,1992.0,94.0,14.0,6.0,14.0,9.0,11.0,18.0,8.740295,6.162903,3.0405579,2.9407654,7.167267,34.3917241,132.4517589,5.0
282,Hiroshima,1993.0,94.0,13.0,10.0,10.0,12.0,11.0,15.0,9.325867,4.9032593,3.1827393,3.4871826,4.97348,34.3917241,132.4517589,5.0
283,Hiroshima,1994.0,94.0,14.0,13.0,8.0,11.0,12.0,7.0,10.062408,3.537262,2.0101929,2.0052795,4.1119995,34.3917241,132.4517589,5.0
284,Hiroshima,1995.0,98.0,14.0,4.0,7.0,11.0,11.0,11.0,10.475494,4.6494446,1.3782959,2.0108337,6.0145874,34.3917241,132.4517589,5.0
285,Hiroshima,1996.0,99.0,15.0,7.0,11.0,6.0,12.0,13.0,7.330841,2.426056,1.6611328,1.1348877,5.4604797,34.3917241,132.4517589,5.0
286,Hiroshima,1997.0,91.0,14.0,12.0,11.0,8.0,8.0,10.0,8.957886,4.042206,0.9273987,2.5343628,6.5741577,34.3917241,132.4517589,5.0
287,Hiroshima,1998.0,88.0,13.0,12.0,10.0,13.0,10.0,8.0,10.69635,4.9236145,1.4420166,4.4267273,6.458954,34.3917241,132.4517589,5.0
288,Hiroshima,1999.0,94.0,13.0,7.0,6.0,6.0,12.0,14.0,9.381866,5.110504,1.8273315,2.3242798,7.279724,34.3917241,132.4517589,5.0
289,Hiroshima,2000.0,95.0,14.0,9.0,10.0,16.0,12.0,12.0,9.260132,3.4941711,2.7590332,0.8432617,5.506134,34.3917241,132.4517589,5.0
290,Hiroshima,2001.0,91.0,13.0,9.0,7.0,13.0,14.0,14.0,10.1315,4.409088,0.8428955,3.1257324,5.9410095,34.3917241,132.4517589,5.0
291,Hiroshima,2002.0,86.0,13.0,10.0,9.0,9.0,5.0,9.0,8.372314,3.1845093,2.3363647,3.3401184,7.510895,34.3917241,132.4517589,5.0
292,Hiroshima,2003.0,91.0,14.0,11.0,15.0,13.0,12.0,11.0,6.437744,4.0354614,1.3942566,3.6072693,5.019165,34.3917241,132.4517589,5.0
293,Hiroshima,2004.0,91.0,14.0,16.0,14.0,3.0,7.0,12.0,11.920258,4.218292,0.8832092,3.8385315,6.33136,34.3917241,132.4517589,5.0
294,Hiroshima,2005.0,99.0,14.0,7.0,11.0,11.0,9.0,15.0,10.893005,5.7598267,1.6290894,1.5763855,4.8993225,34.3917241,132.4517589,5.0
295,Hiroshima,2006.0,96.0,14.0,7.0,11.0,9.0,14.0,14.0,9.47348,0.8126831,2.1510315,3.1280212,5.24115,34.3917241,132.4517589,5.0
296,Hiroshima,2007.0,92.0,14.0,13.0,12.0,6.0,8.0,8.0,9.835571,4.530884,2.680542,4.8348083,6.4743347,34.3917241,132.4517589,5.0
297,Hiroshima,2008.0,93.0,14.0,4.0,13.0,10.0,10.0,15.0,9.45462,4.9036865,2.024292,1.4529114,6.4933777,34.3917241,132.4517589,5.0
298,Hiroshima,2009.0,95.0,14.0,9.0,9.0,13.0,10.0,10.0,8.847443,4.977783,2.4047852,4.9656677,6.212921,34.3917241,132.4517589,5.0
299,Hiroshima,2010.0,92.0,13.0,11.0,7.0,9.0,9.0,17.0,9.312592,4.038788,1.6534729,4.4298096,5.809082,34.3917241,132.4517589,5.0
300,Hiroshima,2011.0,100.0,14.0,5.0,9.0,8.0,11.0,7.0,8.739258,3.828308,-0.57559204,3.5508118,4.224823,34.3917241,132.4517589,5.0
301,Hiroshima,2012.0,100.0,15.0,7.0,7.0,9.0,11.0,9.0,11.5065,3.493225,1.1609497,0.8444214,5.4786987,34.3917241,132.4517589,5.0
302,Hiroshima,2013.0,88.0,13.0,11.0,14.0,4.0,10.0,7.0,8.167786,2.3277588,0.97354126,2.4518127,7.2718506,34.3917241,132.4517589,5.0
303,Hiroshima,2014.0,89.0,13.0,10.0,10.0,9.0,10.0,13.0,8.619446,3.1178894,2.2815552,2.8115845,6.718933,34.3917241,132.4517589,5.0
304,Hiroshima,2015.0,89.0,14.0,9.0,9.0,11.0,8.0,8.0,10.11618,1.8109436,2.1299438,2.3619385,6.43808,34.3917241,132.4517589,5.0
305,Hiroshima,2016.0,93.0,13.0,14.0,7.0,8.0,7.0,7.0,11.393951,5.413513,1.8156128,2.8024902,6.833832,34.3917241,132.4517589,5.0
306,Hiroshima,2017.0,97.0,14.0,10.0,11.0,7.0,9.0,8.0,9.641754,5.4710083,2.0896606,2.6844788,5.328125,34.3917241,132.4517589,5.0
307,Hiroshima,2018.0,87.0,13.0,9.0,4.0,12.0,5.0,9.0,8.648956,2.1712036,0.99560547,1.1488953,7.194641,34.3917241,132.4517589,5.0
308,Hiroshima,2019.0,93.0,14.0,5.0,13.0,6.0,7.0,12.0,9.623535,5.1967163,2.657013,4.1197205,6.7376404,34.3917241,132.4517589,5.0
309,Hiroshima,2020.0,94.0,14.0,4.0,9.0,8.0,9.0,13.0,9.911316,5.6905823,4.3896484,4.51239,7.56131,34.3917241,132.4517589,5.0
310,Hiroshima,2021.0,84.0,12.0,7.0,3.0,9.0,5.0,9.0,10.442352,3.5429382,1.8321838,4.5372925,8.497864,34.3917241,132.4517589,5.0
311,Hiroshima,2022.0,88.0,13.0,6.0,2.0,5.0,4.0,11.0,9.514587,4.259186,1.7732544,1.4260864,7.7785645,34.3917241,132.4517589,5.0
312,Hiroshima,2023.0,87.0,13.0,8.0,7.0,8.0,8.0,10.0,11.572144,3.1481628,2.5438232,3.677826,9.2211,34.3917241,132.4517589,5.0
313,Hiroshima,2024.0,96.0,14.0,8.0,7.0,9.0,11.0,11.0,10.612061,5.3631897,3.3457642,4.6004333,6.5412292,34.3917241,132.4517589,5.0
314,Hiroshima,2025.0,92.0,14.0,11.0,6.0,4.0,10.0,11.0,10.529419,3.6579285,1.976654,0.9015503,6.597107,34.3917241,132.4517589,5.0
315,Kagoshima,1981.0,87.0,13.0,5.0,11.0,4.0,8.0,16.0,15.638489,8.2161255,6.024872,8.737671,11.951935,31.521587,130.5474077,0.0
316,Kagoshima,1982.0,87.0,12.0,9.0,3.0,8.0,12.0,15.0,13.667999,9.818024,7.302368,8.45874,12.677307,31.521587,130.5474077,0.0
317,Kagoshima,1983.0,93.0,13.0,14.0,6.0,8.0,7.0,15.0,16.169037,9.781372,8.041138,8.161591,11.964844,31.521587,130.5474077,0.0
318,Kagoshima,1984.0,91.0,13.0,5.0,6.0,7.0,9.0,11.0,13.500549,8.4583435,5.354004,6.303253,9.711029,31.521587,130.5474077,0.0
319,Kagoshima,1985.0,92.0,14.0,9.0,8.0,7.0,14.0,17.0,16.648438,10.126007,6.583008,9.655121,12.673798,31.521587,130.5474077,0.0
320,Kagoshima,1986.0,89.0,13.0,6.0,12.0,9.0,4.0,15.0,14.165955,8.788513,6.441437,6.2321167,11.599304,31.521587,130.5474077,0.0
321,Kagoshima,1987.0,92.0,14.0,7.0,10.0,9.0,6.0,18.0,14.486572,11.6180725,8.444397,9.449127,12.302429,31.521587,130.5474077,0.0
322,Kagoshima,1988.0,99.0,14.0,10.0,6.0,8.0,12.0,14.0,15.86853,10.605988,9.582184,8.53952,11.388733,31.521587,130.5474077,0.0
323,Kagoshima,1989.0,95.0,14.0,8.0,5.0,12.0,9.0,13.0,13.512604,10.19574,10.837402,11.155273,11.820557,31.521587,130.5474077,0.0
324,Kagoshima,1990.0,88.0,13.0,8.0,8.0,14.0,16.0,7.0,14.954163,10.705292,8.152252,12.182098,13.11319,31.521587,130.5474077,0.0
325,Kagoshima,1991.0,95.0,14.0,9.0,8.0,12.0,11.0,16.0,16.556366,10.432709,8.280243,8.168182,13.902893,31.521587,130.5474077,0.0
326,Kagoshima,1992.0,94.0,14.0,5.0,13.0,11.0,5.0,22.0,14.372498,12.141815,9.45343,8.507843,14.004913,31.521587,130.5474077,0.0
327,Kagoshima,1993.0,100.0,14.0,9.0,10.0,11.0,4.0,11.0,15.221771,11.474518,9.278107,9.500336,11.343384,31.521587,130.5474077,0.0
328,Kagoshima,1994.0,94.0,14.0,11.0,7.0,12.0,8.0,10.0,16.822784,10.286682,8.745941,8.736816,10.47113,31.521587,130.5474077,0.0
329,Kagoshima,1995.0,100.0,15.0,10.0,12.0,6.0,9.0,11.0,16.82132,11.709808,7.977722,8.582001,11.470581,31.521587,130.5474077,0.0
330,Kagoshima,1996.0,91.0,13.0,6.0,5.0,10.0,12.0,16.0,13.665253,8.685364,8.064056,7.665497,11.7164,31.521587,130.5474077,0.0
331,Kagoshima,1997.0,89.0,13.0,13.0,7.0,7.0,10.0,13.0,16.07309,10.79071,7.621399,9.087555,13.128693,31.521587,130.5474077,0.0
332,Kagoshima,1998.0,99.0,15.0,12.0,14.0,16.0,11.0,15.0,16.878998,11.743744,9.115204,11.57843,12.175995,31.521587,130.5474077,0.0
333,Kagoshima,1999.0,96.0,14.0,5.0,2.0,8.0,8.0,15.0,16.045502,11.745422,8.878387,8.788116,13.991913,31.521587,130.5474077,0.0
334,Kagoshima,2000.0,97.0,14.0,9.0,7.0,16.0,7.0,12.0,15.046295,9.867889,9.621094,7.470978,12.2034,31.521587,130.5474077,0.0
335,Kagoshima,2001.0,95.0,14.0,12.0,9.0,16.0,11.0,11.0,16.703583,11.0914,8.707947,10.238678,12.051575,31.521587,130.5474077,0.0
336,Kagoshima,2002.0,91.0,14.0,9.0,13.0,13.0,12.0,12.0,14.516418,10.555237,9.477173,9.93335,13.429047,31.521587,130.5474077,0.0
337,Kagoshima,2003.0,92.0,14.0,12.0,12.0,11.0,12.0,16.0,12.908173,11.260895,7.4576416,10.386139,11.538605,31.521587,130.5474077,0.0
338,Kagoshima,2004.0,97.0,15.0,16.0,7.0,11.0,10.0,11.0,18.038666,10.364624,7.8413086,10.134186,12.674957,31.521587,130.5474077,0.0
339,Kagoshima,2005.0,99.0,14.0,8.0,9.0,13.0,13.0,16.0,16.109497,12.3403015,7.9702454,8.9435425,10.530029,31.521587,130.5474077,0.0
340,Kagoshima,2006.0,88.0,13.0,8.0,15.0,12.0,11.0,15.0,15.897278,7.901245,9.0260315,10.303864,11.350708,31.521587,130.5474077,0.0
341,Kagoshima,2007.0,94.0,14.0,12.0,13.0,12.0,11.0,12.0,16.446442,11.563751,9.378265,11.300629,12.642639,31.521587,130.5474077,0.0
342,Kagoshima,2008.0,103.0,15.0,5.0,11.0,14.0,7.0,12.0,15.083618,11.639984,9.789642,7.2593994,12.531372,31.521587,130.5474077,0.0
343,Kagoshima,2009.0,91.0,14.0,12.0,8.0,13.0,11.0,16.0,15.01358,10.706268,8.66629,12.389526,12.608551,31.521587,130.5474077,0.0
344,Kagoshima,2010.0,96.0,14.0,12.0,10.0,9.0,11.0,15.0,15.295502,10.349213,8.622437,11.0616455,12.50766,31.521587,130.5474077,0.0
345,Kagoshima,2011.0,95.0,14.0,5.0,11.0,5.0,11.0,5.0,14.637329,10.574921,4.9495544,10.37912,9.848053,31.521587,130.5474077,0.0
346,Kagoshima,2012.0,96.0,14.0,12.0,6.0,7.0,13.0,14.0,17.29419,9.338501,7.293396,8.627014,12.156464,31.521587,130.5474077,0.0
347,Kagoshima,2013.0,85.0,13.0,11.0,10.0,5.0,11.0,13.0,13.864929,9.314209,7.403534,9.557526,13.423431,31.521587,130.5474077,0.0
348,Kagoshima,2014.0,90.0,14.0,11.0,5.0,6.0,14.0,12.0,14.779327,9.3932495,9.1996155,9.6719055,12.411133,31.521587,130.5474077,0.0
